ProjectId,ProjectName,UserId,Description,Rating,ReviewerName,Source,CreatedOn
10916,"Darsshan Vonalzo",0,"The grand entrance lobby and concierge services add a touch of luxury to daily living. The location is great for my work.",4,Parineeti,moderation,"2025-04-20 13:11:45"
10916,"Darsshan Vonalzo",0,"While the location is prime, I found the pricing slightly high compared to similar projects.",3,Swati,moderation,"2025-04-20 13:11:45"
10916,"Darsshan Vonalzo",0,"The limited number of gym and pool can get crowded during peak hours. Looking forward to better management",3,Tista,moderation,"2025-04-20 13:11:45"
10420,"Piramal Mahalaxmi Central Tower",0,"As an experienced agent, this project is unique in its location and extensive amenities. It should be a beneficial choice for clients.",5,Akshay,moderation,"2025-04-20 13:31:39"
10420,"Piramal Mahalaxmi Central Tower",0,"The combination of the latest amenities with peaceful surroundings is appreciable. The grand entrance lobby and concierge services provide a touch of luxury.",4,Arjun,moderation,"2025-04-20 13:31:39"
10420,"Piramal Mahalaxmi Central Tower",0,"It's a comfortable and secure environment for my family. The location and recreational features are superb.",4,Minakshi,moderation,"2025-04-20 13:31:39"
10420,"Piramal Mahalaxmi Central Tower",0,"This project provides great luxury. Though the location is excellent, I felt the pricing was a bit high. ",3,Jai,moderation,"2025-04-20 13:31:39"
10420,"Piramal Mahalaxmi Central Tower",0,"I love the cricket pitch and basketball court. But ongoing construction in nearby areas leads to occasional noise disturbances. ",3,Shirkant,moderation,"2025-04-20 13:31:39"
308049,"K Raheja Antares",0,"Being an experienced agent, this project is unique due to its location and well-rounded amenities. The 80-meter podium and retail areas bring added value.",5,Nitish,moderation,"2025-04-20 13:44:10"
308049,"K Raheja Antares",0,"I booked a flat one year ago; however, the construction is slower than anticipated.",3,Vairab,moderation,"2025-04-20 13:44:10"
308049,"K Raheja Antares",0,"The pricing appears to be high. Hence, it is not competitive for price-conscious buyers.",3,Piyush,moderation,"2025-04-20 13:44:10"
308049,"K Raheja Antares",0,"It has been a wonderful experience staying here. Jogging paths and swimming pools add to our day-to-day living.",4,Kaberi,moderation,"2025-04-20 13:44:10"
308049,"K Raheja Antares",0,"Our family likes the large-sized apartments and kids' play area. The connectivity of the location is a major plus.",4,Nitya,moderation,"2025-04-20 13:44:10"
243232,"Mahindra Vista",0,"It is unique with its Net Zero approach and favourable location. Buyers with eco-sensitive tastes will appreciate the concept.",5,Aarav,moderation,"2025-04-20 14:29:35"
243232,"Mahindra Vista",0,"Reserved a unit hoping for an on-time handover, but the building process is moving slower than expected.",3,Devansh,moderation,"2025-04-20 14:29:35"
243232,"Mahindra Vista",0,"This project is good. but the pricing seems high compared to comparable projects in the area.",3,Niharika,moderation,"2025-04-20 14:29:35"
243232,"Mahindra Vista",0,"The amenities, particularly the clubhouse and green space, add value to our life.",4,Sudhir,moderation,"2025-04-20 14:29:35"
243232,"Mahindra Vista",0,"Our family prefers the spacious flat and the kids' play zone. The connectivity of the area is a great plus.",4,Paramjit,moderation,"2025-04-20 14:29:35"
157888,"Kalpataru Vivant",0,"Kalpataru Vivant provides a mix of luxury and convenience. The strategic positioning and complete amenities make it a strong selling point for buyers.",5,Shriya,moderation,"2025-04-20 14:41:12"
157888,"Kalpataru Vivant",0,"I booked a unit hoping for timely delivery, but the construction pace has been slower than expected.",3,Nabin,moderation,"2025-04-20 14:41:12"
157888,"Kalpataru Vivant",0,"I think prices look higher relative to comparable projects in the locality, which could be a concern for price-conscious buyers.",3,Dhiraj,moderation,"2025-04-20 14:41:12"
157888,"Kalpataru Vivant",0,"The experience of staying here has been wonderful. I love particularly the gym and swimming pool.",4,Diya,moderation,"2025-04-20 14:41:12"
157888,"Kalpataru Vivant",0,"The connectivity of the location is a huge plus for my office. Also, the place is safe enough for my kids.",4,Kunal,moderation,"2025-04-20 14:41:12"
141362,"Lodha Bellagio",0,"Lodha Bellagio's combination of luxury and location in Powai makes it a high recommendation for clients.",5,Krishnanu,moderation,"2025-04-20 14:51:14"
141362,"Lodha Bellagio",0,"I experienced difficulties with the booking process; the sales team was not responsive.",3,Pihu,moderation,"2025-04-20 14:51:14"
141362,"Lodha Bellagio",0,"The construction progress appears slower than expected, causing worries about the timely completion of the project",3,Pankaj,moderation,"2025-04-20 14:51:14"
141362,"Lodha Bellagio",0,"The top-floor lounge and sports amenities have really improved our lifestyle.",4,Dikshita,moderation,"2025-04-20 14:51:14"
141362,"Lodha Bellagio",0,"Our family likes the spacious apartments and kids' play area. The connectivity of the location is an added advantage.",4,Raj,moderation,"2025-04-20 14:51:14"
113728,"Dotom Isle",0,"Dotom Isle's prime location and full-fledged amenities render it a top pick for clients on the lookout for updated living in Malad West.",5,"Aarna ",moderation,"2025-04-20 15:09:03"
113728,"Dotom Isle",0,"I booked a unit by December 2024, but the construction progress seems slower than anticipated.",3,Debarshi,moderation,"2025-04-20 15:09:03"
113728,"Dotom Isle",0,"I experience enjoyable living. The facilities, particularly the gym and swimming pool, add to our way of life.",4,Minakshi,moderation,"2025-04-20 15:09:03"
113728,"Dotom Isle",0,"I am impressed by this project. But the pricing seems high relative to comparable projects in the are",3,Aditi,moderation,"2025-04-20 15:09:03"
113728,"Dotom Isle",0,"My mother likes the spacious flats and others facilities.The location's is a significant advantage. ",4,Soham,moderation,"2025-04-20 15:09:03"
6957,"Vora Centrico",0,"Vora Centrico's excellent location and complete amenities put it among my top recommendations to clients.",5,Jai,moderation,"2025-04-20 15:21:00"
6957,"Vora Centrico",0,"The locality witnesses waterlogging in monsoons, and there is a need for betterment in station-side road quality.",3,Viraj,moderation,"2025-04-20 15:21:00"
6957,"Vora Centrico",0,"I think the price does seem a tad high in comparison to comparable developments in the area.",3,Bipasha,moderation,"2025-04-20 15:21:00"
6957,"Vora Centrico",0,"Housing here has been wonderful. The facilities, particularly the swimming pool and gym, make life more enjoyable for us.",4,Mehek,moderation,"2025-04-20 15:21:00"
6957,"Vora Centrico",0,"Kids love the playground, and our family likes the size of the apartments. Connectivity of the location is an added plus.",4,Nisha,moderation,"2025-04-20 15:21:00"
10932,"Godrej Nest Kandivali",0,"The project's  excellent location and full-fledged amenities make it a strong recommendation for clients looking for high-end living in Kandivali East.",5,Devansh,moderation,"2025-04-20 16:32:05"
10932,"Godrej Nest Kandivali",0,"The locality experiences waterlogging during monsoons, and the station-side road condition needs to be improved.",3,Nitya,moderation,"2025-04-20 16:32:05"
10932,"Godrej Nest Kandivali",0,"The pricing feels a bit steep compared to similar projects in the vicinity, considering the current market trends.",3,Viraj,moderation,"2025-04-20 16:32:05"
10932,"Godrej Nest Kandivali",0,"Life here has been outstanding. The amenities, particularly the gym and pool, add to our lifestyle.",4,Kiran,moderation,"2025-04-20 16:32:05"
10932,"Godrej Nest Kandivali",0,"Our family appreciates the large apartment sizes and kids' play zone. The connectivity of the location is a major advantage.",4,Ishita,moderation,"2025-04-20 16:32:05"
306678,"Godrej Nurture Mumbai",0,"The project's optimal location and high-end amenities place it as my top pick for clients looking for luxury living in Bhandup West.",5,Aananya,moderation,"2025-04-20 16:49:49"
306678,"Godrej Nurture Mumbai",0,"The area faces traffic congestion during peak hours, and some roads are not well maintained.",3,Niharika,moderation,"2025-04-20 16:49:49"
306678,"Godrej Nurture Mumbai",0,"The pricing feels a bit steep compared to similar projects in the vicinity, considering the current market trends.",3,Aditya,moderation,"2025-04-20 16:49:49"
306678,"Godrej Nurture Mumbai",0,"Life here has been great. I love the gym and swimming pool. These enhance our lifestyle.",4,Jai,moderation,"2025-04-20 16:49:49"
306678,"Godrej Nurture Mumbai",0,"We like our spacious apartment. The location's connectivity is a significant advantage.",4,Monika,moderation,"2025-04-20 16:49:49"
250246,"Ghanwat Accord",0,"This project has advantageous location in Malad East. It also has list of contemporary amenities. It provides a strong incentive for customers in search of reasonably priced luxury in Mumbai.",5,Yogesh,moderation,"2025-04-20 17:05:55"
250246,"Ghanwat Accord",0,"Waterlogging occurs in the area, which may prove to be troublesome for the inhabitants.",3,Viraj,moderation,"2025-04-20 17:05:55"
250246,"Ghanwat Accord",0,"The surrounding area is not adequately populated with shopping centers and restaurants to provide much in the way of recreation.",4,Shreya,moderation,"2025-04-20 17:05:55"
250246,"Ghanwat Accord",0,"Living here has been delightful. The children's play area and indoor games keep my kids engaged, and the gym helps me stay fit.",4,Pihu,moderation,"2025-04-20 17:05:55"
250246,"Ghanwat Accord",0,"Our family enjoys the environmentally friendly features and the community atmosphere created by having so few units.",4,Arushi,moderation,"2025-04-20 17:05:55"
158631,"Khandelwal Passcode Fusion",0,"Khandelwal Passcode Fusion's convenient location and its range of contemporary amenities provide a strong reason for clients looking for economic luxury.",5,Pankaj,moderation,"2025-04-20 18:50:29"
158631,"Khandelwal Passcode Fusion",0,"I invested in this project expecting timely possession, but the construction seems to be lagging.",3,Aditya,moderation,"2025-04-20 18:50:29"
158631,"Khandelwal Passcode Fusion",0,"While the amenities are impressive, I feel the project lacks sufficient green spaces for relaxation and children's play areas.",3,Baishakhi,moderation,"2025-04-20 18:50:29"
158631,"Khandelwal Passcode Fusion",0,"I love the gym and the swimming pool, which are top-notch. The community is friendly and welcoming.",4,Shriya,moderation,"2025-04-20 18:50:29"
158631,"Khandelwal Passcode Fusion",0,"Indoor games and kids' play zones keep my children occupied, and the gym keeps me fit.",4,Divya,moderation,"2025-04-20 18:50:29"
141429,"LnT Elixir Reserve",0,"It is a flagship project in Powai. The blend of nature and facilities such as the golf simulator and business centre makes it extremely desirable to clients.",5,Amar,moderation,"2025-04-20 19:02:04"
141429,"LnT Elixir Reserve",0,"I have invested here with the hope of getting possession on time, but the construction appears to be behind schedule.",4,Yusuf,moderation,"2025-04-20 19:02:04"
141429,"LnT Elixir Reserve",0,"I love this project's amenities. These are noteworthy. Prices seem high relative to comparable.",3,Ayushi,moderation,"2025-04-20 19:02:04"
141429,"LnT Elixir Reserve",0,"The peaceful atmosphere and high-class amenities. It includes things like the mini theatre and reflexology trails.",4,Olivia,moderation,"2025-04-20 19:02:04"
141429,"LnT Elixir Reserve",0,"Our family appreciates the multi-purpose playgrounds and close proximity to schools.",4,Utsav,moderation,"2025-04-20 19:02:04"
237181,"Lodha Sea Face",0,"This project is unique in Mumbai's luxury market. The sea view and high-end amenities, such as the swimming pool and central green park make it a strong suggestion.",5,Aditya,moderation,"2025-04-20 19:31:28"
